epoch,categorical_accuracy,iou,loss,lr,precision,recall,val_categorical_accuracy,val_iou,val_loss,val_precision,val_recall
20,0.9721280336380005,0.703217089176178,0.017786283046007156,5.0000002e-05,0.8760431408882141,0.8205325603485107,0.9721898436546326,0.7353432774543762,0.01631179079413414,0.9218425750732422,0.7586846947669983
21,0.9730837941169739,0.7096437215805054,0.018002435564994812,5.0000002e-05,0.890917181968689,0.8369634747505188,0.9773139953613281,0.7554394602775574,0.014674610458314419,0.8935362100601196,0.8522158265113831
22,0.9712902307510376,0.7090998291969299,0.018788937479257584,5.0000002e-05,0.8813571929931641,0.8332363367080688,0.9699832797050476,0.7300732135772705,0.01726360060274601,0.9339157342910767,0.7211344242095947
23,0.9719691872596741,0.7151184678077698,0.018635239452123642,5.0000002e-05,0.8830674886703491,0.827880859375,0.9762654900550842,0.755652666091919,0.014976758509874344,0.8943628072738647,0.8381509780883789
24,0.9732722043991089,0.6958296895027161,0.01812642626464367,5.0000002e-05,0.8892916440963745,0.8329642415046692,0.9740074872970581,0.7444875836372375,0.01567598432302475,0.8737977743148804,0.8349224328994751
25,0.974310576915741,0.7067595720291138,0.01670166663825512,5.0000002e-05,0.8889882564544678,0.8465462923049927,0.9775183200836182,0.7615724205970764,0.014530456624925137,0.8838766813278198,0.8667991757392883
26,0.973737895488739,0.7049462199211121,0.01726733148097992,5.0000002e-05,0.8854249715805054,0.840477466583252,0.9689586162567139,0.736279308795929,0.01723071187734604,0.9207558631896973,0.7208884954452515
27,0.9751008749008179,0.7179715633392334,0.016805129125714302,5.0000002e-05,0.8894907236099243,0.8346895575523376,0.9689921736717224,0.7377464771270752,0.01773642562329769,0.9141265749931335,0.7275659441947937
28,0.9749163389205933,0.7088619470596313,0.01660836860537529,5.0000002e-05,0.8905344605445862,0.8373135924339294,0.96810382604599,0.7289140820503235,0.018789593130350113,0.8991389870643616,0.7315148115158081
29,0.9749662280082703,0.7215127944946289,0.016477681696414948,5.0000002e-05,0.8935336470603943,0.8480027914047241,0.9737280607223511,0.7520225048065186,0.015530000440776348,0.8996943235397339,0.8005106449127197
30,0.9745810031890869,0.7154101729393005,0.01671021431684494,5.0000002e-05,0.8892946839332581,0.8484926223754883,0.9695485234260559,0.746002197265625,0.01731809228658676,0.9195070862770081,0.7291625738143921
31,0.9747424125671387,0.7224885821342468,0.01687871851027012,5.0000002e-05,0.8902867436408997,0.849064290523529,0.9695582985877991,0.7408978343009949,0.0172888170927763,0.911611020565033,0.7368820309638977
32,0.9738666415214539,0.7216091156005859,0.0173005573451519,5.0000002e-05,0.883502185344696,0.8361062407493591,0.9779625535011292,0.7532529830932617,0.014314023777842522,0.8831457495689392,0.8733620643615723
33,0.9745702743530273,0.7185965180397034,0.017047975212335587,5.0000002e-05,0.8987499475479126,0.8521892428398132,0.9775811433792114,0.758568286895752,0.014747090637683868,0.8995019197463989,0.84840327501297
34,0.9744183421134949,0.7218762636184692,0.016858259215950966,5.0000002e-05,0.8910281658172607,0.8466465473175049,0.9748859405517578,0.7461264729499817,0.015347223728895187,0.9023940563201904,0.8117952942848206
35,0.9736295938491821,0.723617672920227,0.017636513337492943,5.0000002e-05,0.8895322680473328,0.8413494229316711,0.9753642082214355,0.7432832717895508,0.015098769217729568,0.8737747669219971,0.85238116979599
36,0.9748921990394592,0.7238037586212158,0.01645337976515293,5.0000002e-05,0.8907455801963806,0.8472979664802551,0.9765263199806213,0.7451586127281189,0.014866482466459274,0.8733691573143005,0.8678470849990845
37,0.9759118556976318,0.719026505947113,0.015872584655880928,5.0000002e-05,0.8913852572441101,0.8514794707298279,0.9769659638404846,0.7639884948730469,0.01442328467965126,0.9031867980957031,0.8365166783332825
38,0.9748621582984924,0.7279309630393982,0.01666361652314663,5.0000002e-05,0.8934915661811829,0.8537343144416809,0.9782342910766602,0.7587144374847412,0.01406336110085249,0.9023944139480591,0.8530565500259399
39,0.9742123484611511,0.7309339046478271,0.01703650876879692,5.0000002e-05,0.8926209807395935,0.849184513092041,0.9778470396995544,0.7528898119926453,0.014446266926825047,0.9126643538475037,0.8365886807441711
40,0.975742518901825,0.7283538579940796,0.015834866091609,5.0000002e-05,0.8944746255874634,0.8490864634513855,0.978817880153656,0.7688016891479492,0.013675577938556671,0.9006789326667786,0.8622879981994629
41,0.9746126532554626,0.7349803447723389,0.01640973798930645,5.0000002e-05,0.8903257846832275,0.8454676270484924,0.9789649248123169,0.7575768828392029,0.01380964182317257,0.8920149207115173,0.8747098445892334
42,0.9750717878341675,0.7122001647949219,0.016529053449630737,5.0000002e-05,0.8925482034683228,0.8488298058509827,0.9715749025344849,0.749920666217804,0.01623505912721157,0.9165252447128296,0.7564995288848877
43,0.9756617546081543,0.7306249737739563,0.016089892014861107,5.0000002e-05,0.895840585231781,0.8531355261802673,0.9771744608879089,0.7448385953903198,0.01497255451977253,0.9091597199440002,0.8323057293891907
44,0.9738905429840088,0.7371761202812195,0.017134658992290497,5.0000002e-05,0.8914138674736023,0.8497353196144104,0.9743756055831909,0.7566211223602295,0.015741605311632156,0.8893333673477173,0.8204787969589233
45,0.9753066301345825,0.7399556040763855,0.01629175804555416,5.0000002e-05,0.8930286765098572,0.8503056764602661,0.9791721701622009,0.7656208872795105,0.013652903959155083,0.9101998209953308,0.8555005788803101
46,0.9772254824638367,0.7467840909957886,0.015313895419239998,5.0000002e-05,0.8995569348335266,0.8492429852485657,0.9670505523681641,0.7447511553764343,0.01917302794754505,0.891808032989502,0.7259470224380493
47,0.9742738604545593,0.7408819794654846,0.01687079854309559,5.0000002e-05,0.893934965133667,0.8501945734024048,0.9730576276779175,0.7537180781364441,0.01548116933554411,0.9067353010177612,0.7846000790596008
48,0.9777218103408813,0.7389645576477051,0.014852332882583141,5.0000002e-05,0.905574381351471,0.8606199622154236,0.9705953001976013,0.7535261511802673,0.017407748848199844,0.8939356803894043,0.7679535746574402
49,0.9767984747886658,0.7475214600563049,0.015203016810119152,5.0000002e-05,0.8953009247779846,0.8559434413909912,0.9762710928916931,0.766632080078125,0.014615491963922977,0.8886756300926208,0.8450807929039001
50,0.9748984575271606,0.7350913286209106,0.016584007069468498,5.0000002e-05,0.8940978050231934,0.8561350703239441,0.965746283531189,0.7314069271087646,0.01984262466430664,0.94671231508255,0.6607334017753601
51,0.9779586791992188,0.739404559135437,0.014498048461973667,5.0000003e-06,0.909087061882019,0.8580860495567322,0.9769043922424316,0.7658828496932983,0.01420098077505827,0.9025128483772278,0.8365340232849121
52,0.9760746359825134,0.7463061213493347,0.015317371115088463,5.0000003e-06,0.8877028226852417,0.8559102416038513,0.9776951670646667,0.764374852180481,0.013952060602605343,0.9068858027458191,0.8412338495254517
53,0.9769327640533447,0.7464808225631714,0.015350835397839546,5.0000003e-06,0.9057399034500122,0.8645750284194946,0.9771407842636108,0.7648921608924866,0.014133190736174583,0.9003790020942688,0.8419227600097656
54,0.9759563207626343,0.7390621900558472,0.01606113836169243,5.0000003e-06,0.9009862542152405,0.8686043620109558,0.9765686392784119,0.763181746006012,0.014254583977162838,0.8999141454696655,0.8353973031044006
55,0.9782442450523376,0.7377079129219055,0.014298563823103905,5.0000003e-06,0.9036329388618469,0.8630487322807312,0.9754724502563477,0.7657896876335144,0.01467380952090025,0.8965046405792236,0.8257651329040527
56,0.9775928854942322,0.7440667152404785,0.014761368744075298,5.0000003e-06,0.9010329842567444,0.865759551525116,0.9776481986045837,0.7687821984291077,0.01391840260475874,0.8983135223388672,0.8506391048431396
57,0.9784673452377319,0.7553896307945251,0.014049156568944454,5.0000003e-06,0.906000554561615,0.8669100999832153,0.9779238700866699,0.7630705833435059,0.013895408250391483,0.8968173265457153,0.8558462858200073
58,0.9777799844741821,0.7459294199943542,0.014431807212531567,5.0000003e-06,0.8981220126152039,0.8634800910949707,0.9771028161048889,0.7723249197006226,0.013972682878375053,0.9062032103538513,0.8347532749176025
59,0.9793497323989868,0.7516116499900818,0.013605710119009018,5.0000003e-06,0.9029726386070251,0.8561525940895081,0.9764466285705566,0.7610305547714233,0.014265405014157295,0.9034187197685242,0.8298591375350952
60,0.9758127331733704,0.7383674383163452,0.015867799520492554,5.0000003e-06,0.8970365524291992,0.8618133068084717,0.9784327149391174,0.7641739249229431,0.01377270556986332,0.9006809592247009,0.8575317859649658
61,0.9786616563796997,0.7518566250801086,0.01403266191482544,5.0000006e-07,0.9129440188407898,0.866524338722229,0.978377640247345,0.7680647373199463,0.013744190335273743,0.9025973081588745,0.8545878529548645
62,0.9777718782424927,0.7458828687667847,0.014582050032913685,5.0000006e-07,0.9086315035820007,0.8689354062080383,0.9780035614967346,0.7680449485778809,0.01384656596928835,0.9037159085273743,0.8486718535423279
63,0.9777436852455139,0.7495304346084595,0.014515004120767117,5.0000006e-07,0.9065043926239014,0.8655661940574646,0.9776895046234131,0.7666771411895752,0.0138935511931777,0.9033205509185791,0.8452655076980591
64,0.9781693816184998,0.7560504078865051,0.014623511582612991,5.0000006e-07,0.9054791331291199,0.8733148574829102,0.9774804711341858,0.7622812390327454,0.013990587554872036,0.8978282809257507,0.8491350412368774
65,0.9767438173294067,0.7523624897003174,0.015109310857951641,5.0000006e-07,0.8989192843437195,0.8656575679779053,0.9773780703544617,0.7608863115310669,0.014043264091014862,0.9034619927406311,0.8412752747535706
66,0.9773217439651489,0.7346261739730835,0.014919374138116837,5.0000006e-07,0.8982691764831543,0.8606475591659546,0.9769805073738098,0.7620142698287964,0.014121800661087036,0.8987473249435425,0.8418504595756531
67,0.9777649641036987,0.7525268197059631,0.014582461677491665,5.0000006e-07,0.8954336643218994,0.8629218935966492,0.9765859842300415,0.7637856602668762,0.014214921742677689,0.9028688073158264,0.8322010636329651
68,0.9775536060333252,0.756569504737854,0.014622204005718231,5.0000006e-07,0.903095006942749,0.8664073944091797,0.9779956936836243,0.7636110782623291,0.013838125392794609,0.9030749201774597,0.849320650100708
69,0.9779704213142395,0.7456914186477661,0.014449645765125751,5.0000006e-07,0.9040992259979248,0.857370138168335,0.976864218711853,0.7621800899505615,0.014165706932544708,0.8997849225997925,0.8391970992088318
70,0.9775112271308899,0.7502901554107666,0.01485404558479786,5.0000006e-07,0.9010987877845764,0.8656656742095947,0.9761816263198853,0.7621007561683655,0.014374508522450924,0.9050822854042053,0.8247212767601013
71,0.9759525060653687,0.7434969544410706,0.01553039625287056,5.0000004e-08,0.8980516791343689,0.8612419366836548,0.9768549799919128,0.7658482193946838,0.01411453913897276,0.9012981653213501,0.8373280167579651
72,0.9777213931083679,0.7453322410583496,0.014368390664458275,5.0000004e-08,0.9030733108520508,0.870004415512085,0.9770203232765198,0.7650620937347412,0.014162578620016575,0.9055042266845703,0.8345366716384888
73,0.9775356650352478,0.7447601556777954,0.014720556326210499,5.0000004e-08,0.9070248603820801,0.8601887226104736,0.9762938022613525,0.7670676112174988,0.01429127436131239,0.9069551229476929,0.8239989280700684
74,0.977358877658844,0.7406967878341675,0.014912836253643036,5.0000004e-08,0.9092699885368347,0.8618564009666443,0.9778473973274231,0.7649416923522949,0.013896462507545948,0.9013370275497437,0.8495297431945801
75,0.9781997799873352,0.7495337128639221,0.01507826428860426,5.0000004e-08,0.9145172834396362,0.8544562458992004,0.975945234298706,0.761863112449646,0.014410615898668766,0.9040477871894836,0.8229813575744629
76,0.9771708250045776,0.7460387349128723,0.015035120770335197,5.0000004e-08,0.8923578262329102,0.8552759885787964,0.9772133827209473,0.7645357251167297,0.014051973819732666,0.9033576250076294,0.83936607837677
77,0.976379930973053,0.7513763308525085,0.015368982218205929,5.0000004e-08,0.9039030075073242,0.8563032150268555,0.9775475263595581,0.7654499411582947,0.013925020582973957,0.9020115733146667,0.8450400233268738
78,0.9758991003036499,0.7251451015472412,0.01569938287138939,5.0000004e-08,0.9047264456748962,0.8613094091415405,0.9779847264289856,0.7674885988235474,0.013833467848598957,0.9019652009010315,0.8504859805107117
79,0.978517472743988,0.7567415833473206,0.01404513604938984,5.0000004e-08,0.9079169034957886,0.8599246144294739,0.9766989946365356,0.7615501284599304,0.014217814430594444,0.903506875038147,0.8328637480735779
80,0.9781529903411865,0.7460582256317139,0.01440533995628357,5.0000004e-08,0.9074351787567139,0.8735522031784058,0.9766860604286194,0.7619197368621826,0.014217120595276356,0.9010787010192871,0.8354929089546204
81,0.9782748818397522,0.7409342527389526,0.014146030880510807,5.0000004e-09,0.9000146389007568,0.8647788763046265,0.976561963558197,0.7635607719421387,0.014228841289877892,0.8999602198600769,0.8352569937705994
82,0.9763831496238708,0.747979462146759,0.015335692092776299,5.0000004e-09,0.9028417468070984,0.8594144582748413,0.9782190918922424,0.7660853862762451,0.013765465468168259,0.8995598554611206,0.8562234044075012
83,0.9775649309158325,0.7315372228622437,0.014888095669448376,5.0000004e-09,0.90133136510849,0.8679333925247192,0.9774353504180908,0.7664808630943298,0.01397820096462965,0.9008976817131042,0.8449574708938599
84,0.9762330651283264,0.7564067840576172,0.01578931324183941,5.0000004e-09,0.9022172093391418,0.8723393678665161,0.9782634377479553,0.7650750875473022,0.01377122849225998,0.9008650183677673,0.8552200198173523
85,0.9771287441253662,0.7480536699295044,0.014866093173623085,5.0000004e-09,0.9093488454818726,0.8690646290779114,0.9782273173332214,0.7660619020462036,0.01375407725572586,0.9023798108100891,0.8529888987541199
86,0.9788515567779541,0.7590513825416565,0.0139481071382761,5.0000004e-09,0.9011062979698181,0.8670324683189392,0.9774665832519531,0.7681843638420105,0.013924278318881989,0.8994094133377075,0.8470932841300964
87,0.9774014949798584,0.7474203109741211,0.014614340849220753,5.0000004e-09,0.9076399207115173,0.8608139157295227,0.9776381254196167,0.7655555009841919,0.013881413266062737,0.9008879661560059,0.8474698662757874
88,0.9773377180099487,0.7425581216812134,0.014793007634580135,5.0000004e-09,0.9040589332580566,0.8625378012657166,0.9775023460388184,0.763744056224823,0.013988666236400604,0.902850866317749,0.8435052037239075
89,0.9786632061004639,0.7389011979103088,0.014347468502819538,5.0000004e-09,0.9111918210983276,0.8667230606079102,0.9771685600280762,0.764538586139679,0.014042106457054615,0.8991197943687439,0.8437458276748657
