epoch,categorical_accuracy,iou,loss,lr,precision,recall,val_categorical_accuracy,val_iou,val_loss,val_precision,val_recall
62,0.9811367988586426,0.7705813050270081,0.012206150218844414,5.0000003e-06,0.9193054437637329,0.8864693641662598,0.9812992811203003,0.784669041633606,0.012298322282731533,0.9058637619018555,0.8866123557090759
63,0.980292797088623,0.7815747857093811,0.012647556141018867,5.0000003e-06,0.9122451543807983,0.8806921243667603,0.9815160632133484,0.7851208448410034,0.012225937098264694,0.9067074656486511,0.888248860836029
64,0.9803502559661865,0.765425443649292,0.01264896523207426,5.0000003e-06,0.915343701839447,0.8821094632148743,0.9814696311950684,0.7882106304168701,0.012221746146678925,0.9038648009300232,0.8911297917366028
65,0.9807724952697754,0.7727561593055725,0.012259417213499546,5.0000003e-06,0.9169399738311768,0.8756706714630127,0.9812237024307251,0.7865583300590515,0.012390866875648499,0.8993111848831177,0.8937047719955444
66,0.9807069301605225,0.7800059914588928,0.012446979060769081,5.0000003e-06,0.9110829830169678,0.8825425505638123,0.9812832474708557,0.7845941781997681,0.012262043543159962,0.9066700339317322,0.8854430317878723
67,0.9787191152572632,0.7753894925117493,0.013720186427235603,5.0000003e-06,0.9154243469238281,0.8801110982894897,0.9815253019332886,0.7859909534454346,0.012119469232857227,0.906171977519989,0.8890079259872437
68,0.9801684021949768,0.781721830368042,0.012551756575703621,5.0000003e-06,0.9135603904724121,0.872749388217926,0.9812865853309631,0.7871248722076416,0.012306890450417995,0.9003700613975525,0.8931670784950256
69,0.980044960975647,0.7808609008789062,0.012873147614300251,5.0000006e-07,0.912242591381073,0.8855558633804321,0.9813380241394043,0.7878336906433105,0.012279904447495937,0.9007171988487244,0.8933745622634888
70,0.9808288216590881,0.7668404579162598,0.01236434280872345,5.0000006e-07,0.910165011882782,0.8897667527198792,0.9814189076423645,0.7863436341285706,0.012207072228193283,0.90431809425354,0.8899497985839844
71,0.9792089462280273,0.7771551609039307,0.013204829767346382,5.0000006e-07,0.9119417667388916,0.8786941766738892,0.9812982082366943,0.7851901054382324,0.012286649085581303,0.9046841859817505,0.8880239129066467
72,0.9800543189048767,0.7647098302841187,0.012562460266053677,5.0000006e-07,0.9061627984046936,0.877257227897644,0.9813739061355591,0.784264862537384,0.01224610861390829,0.9060862064361572,0.8872581124305725
73,0.979707658290863,0.7803497314453125,0.012793069705367088,5.0000006e-07,0.9134967923164368,0.8792255520820618,0.9814721941947937,0.7836522459983826,0.01220064889639616,0.9087634682655334,0.8852517008781433
74,0.9799704551696777,0.7837433815002441,0.012817607261240482,5.0000006e-07,0.9197918176651001,0.8841540813446045,0.9815468192100525,0.7853531241416931,0.012150304391980171,0.9078202843666077,0.8872920870780945
75,0.9815519452095032,0.7844334840774536,0.011852005496621132,5.0000006e-07,0.9142839908599854,0.8780118823051453,0.9814289808273315,0.7848410606384277,0.012219296768307686,0.90579754114151,0.8882761597633362
76,0.9801616668701172,0.7669035196304321,0.012835034169256687,5.0000006e-07,0.9170888066291809,0.8857741951942444,0.9814008474349976,0.7866610884666443,0.01224586647003889,0.9065053462982178,0.8870806097984314
77,0.9793615937232971,0.7654154300689697,0.013032592833042145,5.0000006e-07,0.9136900305747986,0.8728532791137695,0.9814580082893372,0.785118818283081,0.012181509286165237,0.9046787023544312,0.8899890184402466
78,0.9805871844291687,0.775152862071991,0.012629787437617779,5.0000006e-07,0.9103693962097168,0.8749583959579468,0.9814367890357971,0.7844829559326172,0.012250469997525215,0.9045581221580505,0.8898795247077942
79,0.9784107208251953,0.7716645002365112,0.013600745238363743,5.0000004e-08,0.899965226650238,0.8676916360855103,0.9814161658287048,0.7874164581298828,0.012187939137220383,0.906248927116394,0.8875807523727417
80,0.979830265045166,0.7736631035804749,0.012844661250710487,5.0000004e-08,0.9185214042663574,0.8737708330154419,0.981313169002533,0.7848297953605652,0.012292305938899517,0.9080412983894348,0.8841673731803894
81,0.9800786375999451,0.7759506702423096,0.012637028470635414,5.0000004e-08,0.916595995426178,0.8817399740219116,0.9814329743385315,0.7845112085342407,0.012213485315442085,0.9094970226287842,0.8838999271392822
82,0.979590892791748,0.7673248648643494,0.012898190878331661,5.0000004e-08,0.9120596647262573,0.8809964060783386,0.9814918041229248,0.7862328886985779,0.01219099760055542,0.9071749448776245,0.8873883485794067
83,0.98140549659729,0.7636140584945679,0.011962981894612312,5.0000004e-08,0.9220054745674133,0.8806524872779846,0.9814083576202393,0.7841649651527405,0.012242073193192482,0.9062315225601196,0.8875067234039307
84,0.9789113998413086,0.7662612199783325,0.013198034837841988,5.0000004e-08,0.9063133597373962,0.8814471960067749,0.9815917015075684,0.7866227626800537,0.012119414284825325,0.9075580835342407,0.8881518840789795
85,0.9794016480445862,0.7753617763519287,0.013074005022644997,5.0000004e-08,0.9209532737731934,0.8801169395446777,0.9814301133155823,0.7857049703598022,0.01222202554345131,0.9080111980438232,0.8856335282325745
86,0.9796572923660278,0.7653058171272278,0.013013924472033978,5.0000004e-08,0.9108453392982483,0.8864564895629883,0.9814990758895874,0.7844486832618713,0.012162531726062298,0.906836211681366,0.8878885507583618
