epoch,categorical_accuracy,iou,loss,lr,precision,recall,val_categorical_accuracy,val_iou,val_loss,val_precision,val_recall
30,0.9808771014213562,0.7763100862503052,0.012399554252624512,0.0005,0.9185884594917297,0.8820750117301941,0.9808900952339172,0.777281641960144,0.01233725342899561,0.9345232248306274,0.8500900268554688
31,0.9815570116043091,0.7956690788269043,0.011900358833372593,0.0005,0.9221013784408569,0.8895931243896484,0.9816150665283203,0.785194993019104,0.011964013800024986,0.8833309412002563,0.9199888110160828
32,0.9821413159370422,0.7946051955223083,0.011526097543537617,0.0005,0.9234830141067505,0.8905424475669861,0.9792091250419617,0.7821489572525024,0.013212096877396107,0.9572405219078064,0.8082043528556824
33,0.9825746417045593,0.791973888874054,0.011262486688792706,0.0005,0.9241144061088562,0.8906830549240112,0.9823998212814331,0.7906959056854248,0.011474265716969967,0.8798113465309143,0.9347774386405945
34,0.9815685749053955,0.7887071967124939,0.011718702502548695,0.0005,0.9194983243942261,0.8872678875923157,0.9816813468933105,0.7890093326568604,0.012083744630217552,0.8775147795677185,0.9288545250892639
35,0.9844397902488708,0.8127648830413818,0.010072173550724983,5.0000002e-05,0.9345987439155579,0.9020835757255554,0.9838283061981201,0.8070200085639954,0.010731051675975323,0.9074406623840332,0.9161852598190308
36,0.9840468168258667,0.8110661506652832,0.010246966034173965,5.0000002e-05,0.9363886117935181,0.9087134003639221,0.9832583069801331,0.807574450969696,0.011289678514003754,0.9022577404975891,0.9156830906867981
37,0.9848685264587402,0.8162089586257935,0.009689022786915302,5.0000002e-05,0.9363963603973389,0.9087103605270386,0.982941746711731,0.8113550543785095,0.011187526397407055,0.9169273376464844,0.8940144777297974
38,0.9848307967185974,0.814250648021698,0.0097277807071805,5.0000002e-05,0.9369038939476013,0.9095224738121033,0.983626127243042,0.8100984692573547,0.011018400080502033,0.9193863272666931,0.8993775844573975
39,0.9846924543380737,0.8135072588920593,0.00974940974265337,5.0000002e-05,0.9375223517417908,0.9112439155578613,0.9828522205352783,0.8078935742378235,0.011603442952036858,0.9041017889976501,0.9083893299102783
40,0.984872043132782,0.8113070726394653,0.009676659479737282,5.0000002e-05,0.9355908036231995,0.9089464545249939,0.9832512140274048,0.8083272576332092,0.01122196950018406,0.913994312286377,0.9012141227722168
41,0.9846094250679016,0.8093838691711426,0.009763441048562527,5.0000002e-05,0.9345989227294922,0.9051693677902222,0.9833820462226868,0.8095105886459351,0.011055177077651024,0.9203633666038513,0.8953141570091248
42,0.9851536154747009,0.8198056817054749,0.00947976391762495,5.0000002e-05,0.9387282133102417,0.9124351739883423,0.9835041165351868,0.8126493692398071,0.01120834145694971,0.9066333770751953,0.9132280349731445
